package_number,package_id,profile,group_name,video_position,video_count,video_id,actual_title,clean_title,channel,transcript_status,evidence_grade,upload_file
21,vh_full_intelligence_20260904_090700_d5e6b1,FULL_INTELLIGENCE,"Face wash, moisturizers, creams, and skin products",9,11,jbmpHgVSp6k,5 Best Foods for Radiant Skin (Natural Collagen & Retinol),5 Best Foods for Radiant Skin (Natural Collagen & Retinol),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090700_d5e6b1\CHATGPT_PACKAGE.json
21,vh_full_intelligence_20260904_090700_d5e6b1,FULL_INTELLIGENCE,"Face wash, moisturizers, creams, and skin products",10,11,khhA-FiwuGE,3 Natural Skin Care Products that you Must Try (Homemade),3 Natural Skin Care Products that you Must Try (Homemade),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090700_d5e6b1\CHATGPT_PACKAGE.json
21,vh_full_intelligence_20260904_090700_d5e6b1,FULL_INTELLIGENCE,"Face wash, moisturizers, creams, and skin products",11,11,urzOFEAZ-2M,Which is the Best Face Moisturiser in India? (in 2024),Which is the Best Face Moisturiser in India (in 2024),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090700_d5e6b1\CHATGPT_PACKAGE.json
22,vh_full_intelligence_20260904_090701_6a638d,FULL_INTELLIGENCE,Fertility and pregnancy nutrition,1,1,2-QNs0K8jqs,TOP 5 Foods to GET PREGNANT FAST Naturally,TOP 5 Foods to GET PREGNANT FAST Naturally,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090701_6a638d\CHATGPT_PACKAGE.json
23,vh_full_intelligence_20260904_090701_b050d3,FULL_INTELLIGENCE,Fitness motivation,1,2,KAZqPIvQT2c,You Deserve It  -  Fitness Motivation,You Deserve It - Fitness Motivation,Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090701_b050d3\CHATGPT_PACKAGE.json
23,vh_full_intelligence_20260904_090701_b050d3,FULL_INTELLIGENCE,Fitness motivation,2,2,ggNxHVqNwGw,PROVE THEM WRONG -Motivational Video 🔥,PROVE THEM WRONG -Motivational Video,Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090701_b050d3\CHATGPT_PACKAGE.json
24,vh_full_intelligence_20260904_090701_2b5476,FULL_INTELLIGENCE,"Food combinations, meal timing, and eating mistakes",1,5,34F9MqgQhxg,7 Wrong Food Combinations That You Must Avoid,7 Wrong Food Combinations That You Must Avoid,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090701_2b5476\CHATGPT_PACKAGE.json
24,vh_full_intelligence_20260904_090701_2b5476,FULL_INTELLIGENCE,"Food combinations, meal timing, and eating mistakes",2,5,65A_lShqZA8,7 Reasons You Are Eating Curd the Wrong Way,7 Reasons You Are Eating Curd the Wrong Way,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090701_2b5476\CHATGPT_PACKAGE.json
24,vh_full_intelligence_20260904_090701_2b5476,FULL_INTELLIGENCE,"Food combinations, meal timing, and eating mistakes",3,5,Fw1HKAOyO54,6 Reasons You Are Eating Fruits the Wrong Way,6 Reasons You Are Eating Fruits the Wrong Way,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090701_2b5476\CHATGPT_PACKAGE.json
24,vh_full_intelligence_20260904_090701_2b5476,FULL_INTELLIGENCE,"Food combinations, meal timing, and eating mistakes",4,5,OYpXKocfWlU,8 Mistakes You are Making After Eating a Meal,8 Mistakes You are Making After Eating a Meal,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090701_2b5476\CHATGPT_PACKAGE.json
24,vh_full_intelligence_20260904_090701_2b5476,FULL_INTELLIGENCE,"Food combinations, meal timing, and eating mistakes",5,5,sgAhnEhOq30,The #1 Breakfast Mistake You're Making with These 3 Foods,The Breakfast Mistake You're Making with These 3 Foods,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090701_2b5476\CHATGPT_PACKAGE.json
25,vh_full_intelligence_20260904_090701_bb50e4,FULL_INTELLIGENCE,Food comparisons and everyday nutrition choices,1,12,-X5j5EBLNv8,7 Healthy & Easy Restaurant Style Recipes You Must Try (Vegetarian) | Fit Tuber,7 Healthy & Easy Restaurant Style Recipes You Must Try (Vegetarian),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090701_bb50e4\CHATGPT_PACKAGE.json
25,vh_full_intelligence_20260904_090701_bb50e4,FULL_INTELLIGENCE,Food comparisons and everyday nutrition choices,2,12,-fYoE_jIbNU,Veg vs Non Veg | Which is Better? (or Vegan?),Veg vs Non Veg Which is Better (or Vegan ),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090701_bb50e4\CHATGPT_PACKAGE.json
25,vh_full_intelligence_20260904_090701_bb50e4,FULL_INTELLIGENCE,Food comparisons and everyday nutrition choices,3,12,7RW1u-TddDU,दुनिया का सबसे अच्छा अनाज | गेहूं की जगह अब ये इस्तेमाल करे | The Best Grain In The World,दुनिया का सबसे अच्छा अनाज गेहूं की जगह अब ये इस्तेमाल करे The Best Grain In The World,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090701_bb50e4\CHATGPT_PACKAGE.json
25,vh_full_intelligence_20260904_090701_bb50e4,FULL_INTELLIGENCE,Food comparisons and everyday nutrition choices,4,12,Hk4Zhx0M0PE,5 Most Dangerous Ingredients in Your Daily Foods (Worse than Sugar),5 Most Dangerous Ingredients in Your Daily Foods (Worse than Sugar),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090701_bb50e4\CHATGPT_PACKAGE.json
25,vh_full_intelligence_20260904_090701_bb50e4,FULL_INTELLIGENCE,Food comparisons and everyday nutrition choices,5,12,MCD5xGPsnHg,Indian Lifestyle vs American Lifestyle - Which is Better? (Harsh Reality),Indian Lifestyle vs American Lifestyle - Which is Better (Harsh Reality),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090701_bb50e4\CHATGPT_PACKAGE.json
25,vh_full_intelligence_20260904_090701_bb50e4,FULL_INTELLIGENCE,Food comparisons and everyday nutrition choices,6,12,WUWdVtbZrLQ,Weed vs Alcohol | Which is Better? (Myth Busted) ft.@beyounick,Weed vs Alcohol Which is Better (Myth Busted) ft,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090701_bb50e4\CHATGPT_PACKAGE.json
25,vh_full_intelligence_20260904_090701_bb50e4,FULL_INTELLIGENCE,Food comparisons and everyday nutrition choices,7,12,XctGOSf08js,5 Indian Superfoods You Must Eat (My Picks),5 Indian Superfoods You Must Eat (My Picks),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090701_bb50e4\CHATGPT_PACKAGE.json
25,vh_full_intelligence_20260904_090701_bb50e4,FULL_INTELLIGENCE,Food comparisons and everyday nutrition choices,8,12,bRsQuDUnU4g,5 Indian Superfoods You Must Eat ft. @AbhiandNiyu,5 Indian Superfoods You Must Eat ft,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090701_bb50e4\CHATGPT_PACKAGE.json
25,vh_full_intelligence_20260904_090701_bb50e4,FULL_INTELLIGENCE,Food comparisons and everyday nutrition choices,9,12,mbo5wXh1lWE,5 Simple & Creative Recipes to Try at Home (Vegetarian) | Fit Tuber,5 Simple & Creative Recipes to Try at Home (Vegetarian),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090701_bb50e4\CHATGPT_PACKAGE.json
25,vh_full_intelligence_20260904_090701_bb50e4,FULL_INTELLIGENCE,Food comparisons and everyday nutrition choices,10,12,raMWkXbDU2A,Roti vs Rice | Which is Better? (Myth Busted),Roti vs Rice Which is Better (Myth Busted),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090701_bb50e4\CHATGPT_PACKAGE.json
25,vh_full_intelligence_20260904_090701_bb50e4,FULL_INTELLIGENCE,Food comparisons and everyday nutrition choices,11,12,uIC5GngsSUE,White Potato vs. Sweet Potato,White Potato vs. Sweet Potato,Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090701_bb50e4\CHATGPT_PACKAGE.json
25,vh_full_intelligence_20260904_090701_bb50e4,FULL_INTELLIGENCE,Food comparisons and everyday nutrition choices,12,12,w0kOxvV26cw,11 Reasons Why Indian Food is Logical & Intelligent 🇮🇳,11 Reasons Why Indian Food is Logical & Intelligent 🇮🇳,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090701_bb50e4\CHATGPT_PACKAGE.json
26,vh_full_intelligence_20260904_090702_711986,FULL_INTELLIGENCE,Food comparisons and everyday nutrition choices,1,1,zMXQXe03dSI,FREE Google Fitbit Air vs Expensive WHOOP — 7 Days Review ✅,FREE Google Fitbit Air vs Expensive WHOOP — 7 Days Review ✅,Techno Ruhez,TRANSCRIPT_AVAILABLE,E,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090702_711986\CHATGPT_PACKAGE.json
27,vh_full_intelligence_20260904_090702_be7831,FULL_INTELLIGENCE,"Food marketing, unsafe ingredients, and misleading products",1,7,-9t8G3r8HrA,5 Brands That Fooled Us with their Cheap Marketing (Shocking Reality),5 Brands That Fooled Us with their Cheap Marketing (Shocking Reality),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090702_be7831\CHATGPT_PACKAGE.json
27,vh_full_intelligence_20260904_090702_be7831,FULL_INTELLIGENCE,"Food marketing, unsafe ingredients, and misleading products",2,7,6YXPuEL-ti4,5 Poisonous Foods That Can Kill You,5 Poisonous Foods That Can Kill You,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090702_be7831\CHATGPT_PACKAGE.json
27,vh_full_intelligence_20260904_090702_be7831,FULL_INTELLIGENCE,"Food marketing, unsafe ingredients, and misleading products",3,7,6rVeXkayn8Q,5 Clothing Mistakes You Must Avoid (Unhealthy),5 Clothing Mistakes You Must Avoid (Unhealthy),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090702_be7831\CHATGPT_PACKAGE.json
27,vh_full_intelligence_20260904_090702_be7831,FULL_INTELLIGENCE,"Food marketing, unsafe ingredients, and misleading products",4,7,hRdUnvkmaF4,The Ugly Truth about McDonald's French Fries - SCIENTIFIC PROOF!,The Ugly Truth about McDonald's French Fries - SCIENTIFIC PROOF,Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090702_be7831\CHATGPT_PACKAGE.json
27,vh_full_intelligence_20260904_090702_be7831,FULL_INTELLIGENCE,"Food marketing, unsafe ingredients, and misleading products",5,7,qOmM94CvOLs,6 Foods You Eat that are a Lie (EXPOSED!),6 Foods You Eat that are a Lie (EXPOSED ),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090702_be7831\CHATGPT_PACKAGE.json
27,vh_full_intelligence_20260904_090702_be7831,FULL_INTELLIGENCE,"Food marketing, unsafe ingredients, and misleading products",6,7,xYah1XWcm4s,5 Popular Food Products That Need Your Attention (Revealing),5 Popular Food Products That Need Your Attention (Revealing),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090702_be7831\CHATGPT_PACKAGE.json
27,vh_full_intelligence_20260904_090702_be7831,FULL_INTELLIGENCE,"Food marketing, unsafe ingredients, and misleading products",7,7,xfNY-0EItDs,Indian Foods that you thought were healthy but AREN'T,Indian Foods that you thought were healthy but AREN'T,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090702_be7831\CHATGPT_PACKAGE.json
28,vh_full_intelligence_20260904_090702_acd141,FULL_INTELLIGENCE,"Fruit and vegetable selection, safety, and consumption",1,4,Qn2AjYZZo-8,How to ACTUALLY Remove Pesticides from Fruits & Vegetables (Practical Solution),How to ACTUALLY Remove Pesticides from Fruits & Vegetables (Practical Solution),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090702_acd141\CHATGPT_PACKAGE.json
28,vh_full_intelligence_20260904_090702_acd141,FULL_INTELLIGENCE,"Fruit and vegetable selection, safety, and consumption",2,4,UgIfDo9e_Jk,How to Keep Fruits & Vegetables Fresh for Longer?,How to Keep Fruits & Vegetables Fresh for Longer,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090702_acd141\CHATGPT_PACKAGE.json
28,vh_full_intelligence_20260904_090702_acd141,FULL_INTELLIGENCE,"Fruit and vegetable selection, safety, and consumption",3,4,WJ2xwLRI3pE,How to Avoid Buying Wrong Fruits and Vegetables? ft @SatishRayTV,How to Avoid Buying Wrong Fruits and Vegetables ft,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090702_acd141\CHATGPT_PACKAGE.json
28,vh_full_intelligence_20260904_090702_acd141,FULL_INTELLIGENCE,"Fruit and vegetable selection, safety, and consumption",4,4,dtP8pTwQgc8,How to Identify Fresh Fruits and Vegetables in Indian Market? ft. @KabitasKitchen,How to Identify Fresh Fruits and Vegetables in Indian Market ft,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090702_acd141\CHATGPT_PACKAGE.json
29,vh_full_intelligence_20260904_090702_2c395b,FULL_INTELLIGENCE,Full-body home workouts and cardio,1,3,AzV3EA-1-yM,20 Min Full Body Workout Routine for Beginners (Follow Along) | No Gym,20 Min Full Body Workout Routine for Beginners (Follow Along) No Gym,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090702_2c395b\CHATGPT_PACKAGE.json
29,vh_full_intelligence_20260904_090702_2c395b,FULL_INTELLIGENCE,Full-body home workouts and cardio,2,3,Y2L2kBthqNE,"Stop Walking 10,000 Steps/Day (do this for 10 minutes instead)","Stop Walking 10,000 Steps Day (do this for 10 minutes instead)",Get Fit with Payas,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090702_2c395b\CHATGPT_PACKAGE.json
29,vh_full_intelligence_20260904_090702_2c395b,FULL_INTELLIGENCE,Full-body home workouts and cardio,3,3,cO8cccJkQ1c,20 Min Full Body Workout For Beginners (Follow Along) | Men & Women,20 Min Full Body Workout For Beginners (Follow Along) Men & Women,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090702_2c395b\CHATGPT_PACKAGE.json
30,vh_full_intelligence_20260904_090702_962822,FULL_INTELLIGENCE,Full-day eating and practical diet plans,1,2,PtSjjISiSs0,Eating Healthy on Indian Streets Under Rs 200,Eating Healthy on Indian Streets Under Rs 200,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090702_962822\CHATGPT_PACKAGE.json
30,vh_full_intelligence_20260904_090702_962822,FULL_INTELLIGENCE,Full-day eating and practical diet plans,2,2,sCOyx-Wglss,How to Manage Diet in Hostel or PG | For College Students,How to Manage Diet in Hostel or PG For College Students,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090702_962822\CHATGPT_PACKAGE.json
31,vh_full_intelligence_20260904_090703_2e36c7,FULL_INTELLIGENCE,Game of Thrones and Westeros lore,1,7,1tjf8ULIWzM,The Entire Targaryen Family Tree Explained,The Entire Targaryen Family Tree Explained,Elemair,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090703_2e36c7\CHATGPT_PACKAGE.json
31,vh_full_intelligence_20260904_090703_2e36c7,FULL_INTELLIGENCE,Game of Thrones and Westeros lore,2,7,4aGAPBS5AmM,Roberts Rebellion | Before Game Of Thrones | Documentary Style Part 1 and 2,Roberts Rebellion Before Game Of Thrones Documentary Style Part 1 and 2,Half-a-hamburger ,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090703_2e36c7\CHATGPT_PACKAGE.json
31,vh_full_intelligence_20260904_090703_2e36c7,FULL_INTELLIGENCE,Game of Thrones and Westeros lore,3,7,CJ95UDhwO0g,Why did Vermithor react so differently to Daemon and Rhaenyra?#houseofthedragon #youtube #foryou,Why did Vermithor react so differently to Daemon and Rhaenyra,GothamReel,TRANSCRIPT_AVAILABLE,E,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090703_2e36c7\CHATGPT_PACKAGE.json
31,vh_full_intelligence_20260904_090703_2e36c7,FULL_INTELLIGENCE,Game of Thrones and Westeros lore,4,7,CkPbJ8Wwtgc,Tywin Lannister #Shorts #TywinLannister #GameOfThrones #ASOIAF #Westeros #Lannister,Tywin Lannister,Black Raven | Westeros,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090703_2e36c7\CHATGPT_PACKAGE.json
31,vh_full_intelligence_20260904_090703_2e36c7,FULL_INTELLIGENCE,Game of Thrones and Westeros lore,5,7,FT01_aAaAvQ,Aegon Targaryen — The Conqueror | Animated Story | Part 1,Aegon Targaryen — The Conqueror Animated Story Part 1,Black Raven | Westeros,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090703_2e36c7\CHATGPT_PACKAGE.json
31,vh_full_intelligence_20260904_090703_2e36c7,FULL_INTELLIGENCE,Game of Thrones and Westeros lore,6,7,LGLrGhsYE5M,Tywin Lannister: Before Game of Thrones | Animated Movie,Tywin Lannister Before Game of Thrones Animated Movie,Black Raven | Westeros,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090703_2e36c7\CHATGPT_PACKAGE.json
31,vh_full_intelligence_20260904_090703_2e36c7,FULL_INTELLIGENCE,Game of Thrones and Westeros lore,7,7,aW816rEx_WQ,Dunk & Egg: Animated Story | After Ashford,Dunk & Egg Animated Story After Ashford,Black Raven | Westeros,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090703_2e36c7\CHATGPT_PACKAGE.json
32,vh_full_intelligence_20260904_090703_c2714c,FULL_INTELLIGENCE,Grey or white hair and hair colouring,1,3,0HgLywUBhzI,15 Instant Hair Colours in India Ranked from Worst To Best,15 Instant Hair Colours in India Ranked from Worst To Best,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090703_c2714c\CHATGPT_PACKAGE.json
32,vh_full_intelligence_20260904_090703_c2714c,FULL_INTELLIGENCE,Grey or white hair and hair colouring,2,3,Qev0A0iUzbo,White Hair to Black Hair Naturally in 5 Steps (Effective Ayurvedic Routine),White Hair to Black Hair Naturally in 5 Steps (Effective Ayurvedic Routine),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090703_c2714c\CHATGPT_PACKAGE.json
32,vh_full_intelligence_20260904_090703_c2714c,FULL_INTELLIGENCE,Grey or white hair and hair colouring,3,3,me7i3OmFTIc,White Hair को Permanently Black करें (सिर्फ 3 Steps में),White Hair को Permanently Black करें (सिर्फ 3 Steps में),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090703_c2714c\CHATGPT_PACKAGE.json
33,vh_full_intelligence_20260904_090703_877764,FULL_INTELLIGENCE,"Gut health, digestion, bloating, gas, and acidity",1,9,0ZnNOVzYY3Q,"5 Proven Ways to Reduce Stomach Gas, Acidity & IBS","5 Proven Ways to Reduce Stomach Gas, Acidity & IBS",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090703_877764\CHATGPT_PACKAGE.json
33,vh_full_intelligence_20260904_090703_877764,FULL_INTELLIGENCE,"Gut health, digestion, bloating, gas, and acidity",2,9,7F6PRVqNna8,Cure Constipation Permanently in 5 Steps (Effective Ayurvedic Routine),Cure Constipation Permanently in 5 Steps (Effective Ayurvedic Routine),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090703_877764\CHATGPT_PACKAGE.json
33,vh_full_intelligence_20260904_090703_877764,FULL_INTELLIGENCE,"Gut health, digestion, bloating, gas, and acidity",3,9,GYAM59KENZo,5 Amazing Foods to Improve Gut Health,5 Amazing Foods to Improve Gut Health,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090703_877764\CHATGPT_PACKAGE.json
33,vh_full_intelligence_20260904_090703_877764,FULL_INTELLIGENCE,"Gut health, digestion, bloating, gas, and acidity",4,9,JlD_ALoujtM,How to Reset the Gut? (Detox Your Intestines),How to Reset the Gut (Detox Your Intestines),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090703_877764\CHATGPT_PACKAGE.json
